,Date,game_time,stadium_name,HomeTeam,VisitingTeam,BallParkID,NumberofGames,cnt
614,20230515,2023-03-13 18:35:00,Oriole Park at Camden Yards,BAL,ANA,SFO03,0.0,1
615,20230515,2023-03-13 18:40:00,Oakland Coliseum,OAK,ARI,WAS11,0.0,1
616,20230515,2023-03-13 18:40:00,Coors Field,COL,CIN,DEN02,0.0,1
617,20230515,2023-03-13 18:40:00,Petco Park,SDN,KCA,SAN02,0.0,1
618,20230515,2023-03-13 18:45:00,Busch Stadium,SLN,MIL,STL09,0.0,1
619,20230515,2023-03-13 18:45:00,Oracle Park,SFN,PHI,OAK01,0.0,1
620,20230515,2023-03-13 19:05:00,Globe Life Field,TEX,ATL,ARL02,0.0,1
621,20230515,2023-03-13 19:07:00,Rogers Centre,TOR,NYA,CLE08,0.0,1
622,20230515,2023-03-13 19:10:00,Fenway Park,BOS,SEA,BOS07,0.0,1
623,20230515,2023-03-13 19:10:00,Dodger Stadium,LAN,MIN,LOS03,0.0,1
624,20230515,2023-03-13 19:10:00,Minute Maid Park,HOU,CHN,LON01,0.0,1
625,20230516,2023-03-13 18:35:00,Oriole Park at Camden Yards,BAL,ANA,SFO03,0.0,1
626,20230516,2023-03-13 18:40:00,Oakland Coliseum,OAK,ARI,WAS11,0.0,1
627,20230516,2023-03-13 18:40:00,Coors Field,COL,CIN,DEN02,0.0,1
628,20230516,2023-03-13 18:40:00,Petco Park,SDN,KCA,SAN02,0.0,1
629,20230516,2023-03-13 18:40:00,loanDepot park,MIA,WAS,NYC16,0.0,1
630,20230516,2023-03-13 18:40:00,Comerica Park,DET,PIT,DET05,0.0,1
631,20230516,2023-03-13 18:45:00,Busch Stadium,SLN,MIL,STL09,0.0,1
632,20230516,2023-03-13 18:45:00,Oracle Park,SFN,PHI,OAK01,0.0,1
633,20230516,2023-03-13 19:05:00,Globe Life Field,TEX,ATL,ARL02,0.0,1
634,20230516,2023-03-13 19:07:00,Rogers Centre,TOR,NYA,CLE08,0.0,1
635,20230516,2023-03-13 19:10:00,Guaranteed Rate Field,CHA,CLE,CHI12,0.0,1
636,20230516,2023-03-13 19:10:00,Fenway Park,BOS,SEA,BOS07,0.0,1
637,20230516,2023-03-13 19:10:00,Dodger Stadium,LAN,MIN,LOS03,0.0,1
638,20230516,2023-03-13 19:10:00,Citi Field,NYN,TBA,NYC20,0.0,1
639,20230516,2023-03-13 19:10:00,Minute Maid Park,HOU,CHN,LON01,0.0,1
640,20230517,2023-03-13 12:10:00,Dodger Stadium,LAN,MIN,LOS03,0.0,1
641,20230517,2023-03-13 12:37:00,Oakland Coliseum,OAK,ARI,WAS11,0.0,1
642,20230517,2023-03-13 12:45:00,Oracle Park,SFN,PHI,OAK01,0.0,1
643,20230517,2023-03-13 13:10:00,Coors Field,COL,CIN,DEN02,0.0,1
644,20230517,2023-03-13 13:10:00,Petco Park,SDN,KCA,SAN02,0.0,1
645,20230517,2023-03-13 13:10:00,Comerica Park,DET,PIT,DET05,0.0,1
646,20230517,2023-03-13 18:35:00,Oriole Park at Camden Yards,BAL,ANA,SFO03,0.0,1
647,20230517,2023-03-13 18:40:00,loanDepot park,MIA,WAS,NYC16,0.0,1
648,20230517,2023-03-13 18:45:00,Busch Stadium,SLN,MIL,STL09,0.0,1
649,20230517,2023-03-13 19:05:00,Globe Life Field,TEX,ATL,ARL02,0.0,1
650,20230517,2023-03-13 19:07:00,Rogers Centre,TOR,NYA,CLE08,0.0,1
651,20230517,2023-03-13 19:10:00,Guaranteed Rate Field,CHA,CLE,CHI12,0.0,1
652,20230517,2023-03-13 19:10:00,Fenway Park,BOS,SEA,BOS07,0.0,1
653,20230517,2023-03-13 19:10:00,Citi Field,NYN,TBA,NYC20,0.0,1
654,20230517,2023-03-13 19:10:00,Minute Maid Park,HOU,CHN,LON01,0.0,1
655,20230518,2023-03-13 12:35:00,Oriole Park at Camden Yards,BAL,ANA,SFO03,0.0,1
656,20230518,2023-03-13 13:10:00,Guaranteed Rate Field,CHA,CLE,CHI12,0.0,1
657,20230518,2023-03-13 13:10:00,Citi Field,NYN,TBA,NYC20,0.0,1
658,20230518,2023-03-13 13:10:00,loanDepot park,MIA,WAS,NYC16,0.0,1
659,20230518,2023-03-13 18:45:00,Busch Stadium,SLN,LAN,STL09,0.0,1
660,20230518,2023-03-13 19:07:00,Rogers Centre,TOR,NYA,CLE08,0.0,1
661,20230519,2023-03-13 18:35:00,PNC Park,PIT,ARI,BAL12,0.0,1
662,20230519,2023-03-13 18:38:00,Angel Stadium,ANA,MIN,ANA01,0.0,1
663,20230519,2023-03-13 18:40:00,Great American Ball Park,CIN,NYA,CIN09,0.0,1
664,20230519,2023-03-13 18:40:00,Petco Park,SDN,BOS,SAN02,0.0,1
665,20230519,2023-03-13 18:40:00,Tropicana Field,TBA,MIL,SEA03,0.0,1
666,20230519,2023-03-13 19:05:00,Globe Life Field,TEX,COL,ARL02,0.0,1
667,20230519,2023-03-13 19:05:00,Citizens Bank Park,PHI,CHN,PHI13,0.0,1
668,20230519,2023-03-13 19:05:00,Nationals Park,WAS,DET,WIL02,0.0,1
669,20230519,2023-03-13 19:07:00,Rogers Centre,TOR,BAL,CLE08,0.0,1
670,20230519,2023-03-13 19:10:00,Guaranteed Rate Field,CHA,KCA,CHI12,0.0,1
671,20230519,2023-03-13 19:10:00,Citi Field,NYN,CLE,NYC20,0.0,1
672,20230519,2023-03-13 19:10:00,Minute Maid Park,HOU,OAK,LON01,0.0,1
673,20230519,2023-03-13 19:15:00,Busch Stadium,SLN,LAN,STL09,0.0,1
674,20230519,2023-03-13 19:15:00,Oracle Park,SFN,MIA,OAK01,0.0,1
675,20230519,2023-03-13 19:20:00,Truist Park,ATL,SEA,STP01,0.0,1
676,20230520,2023-03-13 13:05:00,Oracle Park,SFN,MIA,OAK01,0.0,1
677,20230520,2023-03-13 13:10:00,Guaranteed Rate Field,CHA,KCA,CHI12,0.0,1
678,20230520,2023-03-13 15:05:00,Globe Life Field,TEX,COL,ARL02,0.0,1
679,20230520,2023-03-13 15:07:00,Rogers Centre,TOR,BAL,CLE08,0.0,1
680,20230520,2023-03-13 15:10:00,Minute Maid Park,HOU,OAK,LON01,0.0,1
681,20230520,2023-03-13 16:05:00,Citizens Bank Park,PHI,CHN,PHI13,0.0,1
682,20230520,2023-03-13 16:05:00,PNC Park,PIT,ARI,BAL12,0.0,1
683,20230520,2023-03-13 16:05:00,Nationals Park,WAS,DET,WIL02,0.0,1
684,20230520,2023-03-13 16:10:00,Great American Ball Park,CIN,NYA,CIN09,0.0,1
685,20230520,2023-03-13 16:10:00,Citi Field,NYN,CLE,NYC20,0.0,1
686,20230520,2023-03-13 16:10:00,Tropicana Field,TBA,MIL,SEA03,0.0,1
687,20230520,2023-03-13 18:15:00,Busch Stadium,SLN,LAN,STL09,0.0,1
688,20230520,2023-03-13 19:07:00,Angel Stadium,ANA,MIN,ANA01,0.0,1
689,20230520,2023-03-13 19:10:00,Petco Park,SDN,BOS,SAN02,0.0,1
690,20230520,2023-03-13 19:15:00,Truist Park,ATL,SEA,STP01,0.0,1
691,20230521,2023-03-13 11:35:00,Great American Ball Park,CIN,NYA,CIN09,0.0,1
692,20230521,2023-03-13 13:05:00,Oracle Park,SFN,MIA,OAK01,0.0,1
693,20230521,2023-03-13 13:07:00,Angel Stadium,ANA,MIN,ANA01,0.0,1
694,20230521,2023-03-13 13:10:00,Guaranteed Rate Field,CHA,KCA,CHI12,0.0,1
695,20230521,2023-03-13 13:10:00,Petco Park,SDN,BOS,SAN02,0.0,1
696,20230521,2023-03-13 13:10:00,Minute Maid Park,HOU,OAK,LON01,0.0,1
697,20230521,2023-03-13 13:15:00,Busch Stadium,SLN,LAN,STL09,0.0,1
698,20230521,2023-03-13 13:30:00,Truist Park,ATL,SEA,STP01,0.0,1
699,20230521,2023-03-13 13:35:00,Globe Life Field,TEX,COL,ARL02,0.0,1
700,20230521,2023-03-13 13:35:00,Citizens Bank Park,PHI,CHN,PHI13,0.0,1
701,20230521,2023-03-13 13:35:00,PNC Park,PIT,ARI,BAL12,0.0,1
702,20230521,2023-03-13 13:35:00,Nationals Park,WAS,DET,WIL02,0.0,1
703,20230521,2023-03-13 13:37:00,Rogers Centre,TOR,BAL,CLE08,0.0,1
704,20230521,2023-03-13 13:40:00,Tropicana Field,TBA,MIL,SEA03,0.0,1
705,20230521,2023-03-13 19:08:00,Citi Field,NYN,CLE,NYC20,0.0,1
706,20230522,2023-03-13 18:10:00,Progressive Field,CLE,CHA,PIT08,0.0,1
707,20230522,2023-03-13 18:35:00,PNC Park,PIT,TEX,BAL12,0.0,1
708,20230522,2023-03-13 18:38:00,Angel Stadium,ANA,BOS,ANA01,0.0,1
709,20230522,2023-03-13 18:40:00,Target Field,MIN,SFN,MIN04,0.0,1
710,20230522,2023-03-13 18:40:00,Coors Field,COL,MIA,DEN02,0.0,1
711,20230522,2023-03-13 18:40:00,Citizens Bank Park,PHI,ARI,PHI13,0.0,1
712,20230522,2023-03-13 18:40:00,Great American Ball Park,CIN,SLN,CIN09,0.0,1
713,20230522,2023-03-13 18:40:00,Kauffman Stadium,KCA,DET,KAN06,0.0,1
714,20230522,2023-03-13 18:40:00,American Family Field,MIL,HOU,MIL06,0.0,1
715,20230522,2023-03-13 18:40:00,TMobile Park,SEA,OAK,TOR02,0.0,1
716,20230522,2023-03-13 18:40:00,Tropicana Field,TBA,TOR,SEA03,0.0,1
717,20230522,2023-03-13 19:20:00,Truist Park,ATL,LAN,STP01,0.0,1
718,20230523,2023-03-13 18:10:00,Progressive Field,CLE,CHA,PIT08,0.0,1
719,20230523,2023-03-13 18:35:00,PNC Park,PIT,TEX,BAL12,0.0,1
720,20230523,2023-03-13 18:38:00,Angel Stadium,ANA,BOS,ANA01,0.0,1
721,20230523,2023-03-13 18:40:00,Target Field,MIN,SFN,MIN04,0.0,1
722,20230523,2023-03-13 18:40:00,Coors Field,COL,MIA,DEN02,0.0,1
723,20230523,2023-03-13 18:40:00,Citizens Bank Park,PHI,ARI,PHI13,0.0,1
724,20230523,2023-03-13 18:40:00,Great American Ball Park,CIN,SLN,CIN09,0.0,1
725,20230523,2023-03-13 18:40:00,Wrigley Field,CHN,NYN,ATL03,0.0,1
726,20230523,2023-03-13 18:40:00,Kauffman Stadium,KCA,DET,KAN06,0.0,1
727,20230523,2023-03-13 18:40:00,American Family Field,MIL,HOU,MIL06,0.0,1
728,20230523,2023-03-13 18:40:00,TMobile Park,SEA,OAK,TOR02,0.0,1
729,20230523,2023-03-13 18:40:00,Tropicana Field,TBA,TOR,SEA03,0.0,1
730,20230523,2023-03-13 19:05:00,Yankee Stadium,NYA,BAL,CHI11,0.0,1
731,20230523,2023-03-13 19:05:00,Nationals Park,WAS,SDN,WIL02,0.0,1
732,20230523,2023-03-13 19:20:00,Truist Park,ATL,LAN,STP01,0.0,1
733,20230524,2023-03-13 12:10:00,Target Field,MIN,SFN,MIN04,0.0,1
734,20230524,2023-03-13 12:10:00,American Family Field,MIL,HOU,MIL06,0.0,1
735,20230524,2023-03-13 12:35:00,PNC Park,PIT,TEX,BAL12,0.0,1
736,20230524,2023-03-13 13:05:00,Citizens Bank Park,PHI,ARI,PHI13,0.0,1
737,20230524,2023-03-13 13:10:00,Progressive Field,CLE,CHA,PIT08,0.0,1
738,20230524,2023-03-13 18:38:00,Angel Stadium,ANA,BOS,ANA01,0.0,1
739,20230524,2023-03-13 18:40:00,Coors Field,COL,MIA,DEN02,0.0,1
740,20230524,2023-03-13 18:40:00,Great American Ball Park,CIN,SLN,CIN09,0.0,1
741,20230524,2023-03-13 18:40:00,Wrigley Field,CHN,NYN,ATL03,0.0,1
742,20230524,2023-03-13 18:40:00,Kauffman Stadium,KCA,DET,KAN06,0.0,1
743,20230524,2023-03-13 18:40:00,TMobile Park,SEA,OAK,TOR02,0.0,1
744,20230524,2023-03-13 18:40:00,Tropicana Field,TBA,TOR,SEA03,0.0,1
745,20230524,2023-03-13 19:05:00,Yankee Stadium,NYA,BAL,CHI11,0.0,1
746,20230524,2023-03-13 19:05:00,Nationals Park,WAS,SDN,WIL02,0.0,1
747,20230524,2023-03-13 19:20:00,Truist Park,ATL,LAN,STP01,0.0,1
748,20230525,2023-03-13 12:35:00,Great American Ball Park,CIN,SLN,CIN09,0.0,1
749,20230525,2023-03-13 13:10:00,Coors Field,COL,MIA,DEN02,0.0,1
750,20230525,2023-03-13 13:10:00,Tropicana Field,TBA,TOR,SEA03,0.0,1
751,20230525,2023-03-13 16:05:00,Nationals Park,WAS,SDN,WIL02,0.0,1
752,20230525,2023-03-13 18:40:00,Wrigley Field,CHN,NYN,ATL03,0.0,1
753,20230525,2023-03-13 18:40:00,Comerica Park,DET,CHA,DET05,0.0,1
754,20230525,2023-03-13 18:40:00,American Family Field,MIL,SFN,MIL06,0.0,1
755,20230525,2023-03-13 18:40:00,TMobile Park,SEA,OAK,TOR02,0.0,1
756,20230525,2023-03-13 19:05:00,Yankee Stadium,NYA,BAL,CHI11,0.0,1
757,20230525,2023-03-13 19:20:00,Truist Park,ATL,PHI,STP01,0.0,1
758,20230526,2023-03-13 13:20:00,Wrigley Field,CHN,CIN,ATL03,0.0,1
759,20230526,2023-03-13 18:38:00,Angel Stadium,ANA,MIA,ANA01,0.0,1
760,20230526,2023-03-13 18:40:00,Oakland Coliseum,OAK,HOU,WAS11,0.0,1
761,20230526,2023-03-13 18:40:00,Coors Field,COL,NYN,DEN02,0.0,1
762,20230526,2023-03-13 18:40:00,Chase Field,ARI,BOS,PHO01,0.0,1
763,20230526,2023-03-13 18:40:00,Comerica Park,DET,CHA,DET05,0.0,1
764,20230526,2023-03-13 18:40:00,Tropicana Field,TBA,LAN,SEA03,0.0,1
765,20230526,2023-03-13 19:05:00,Yankee Stadium,NYA,SDN,CHI11,0.0,1
766,20230526,2023-03-13 19:05:00,Oriole Park at Camden Yards,BAL,TEX,SFO03,0.0,1
767,20230526,2023-03-13 19:10:00,Target Field,MIN,TOR,MIN04,0.0,1
768,20230526,2023-03-13 19:10:00,Kauffman Stadium,KCA,WAS,KAN06,0.0,1
769,20230526,2023-03-13 19:10:00,American Family Field,MIL,SFN,MIL06,0.0,1
770,20230526,2023-03-13 19:10:00,TMobile Park,SEA,PIT,TOR02,0.0,1
771,20230526,2023-03-13 19:10:00,Progressive Field,CLE,SLN,PIT08,0.0,1
772,20230526,2023-03-13 19:20:00,Truist Park,ATL,PHI,STP01,0.0,1
773,20230527,2023-03-13 13:05:00,Yankee Stadium,NYA,SDN,CHI11,0.0,1
774,20230527,2023-03-13 13:07:00,Oakland Coliseum,OAK,HOU,WAS11,0.0,1
775,20230527,2023-03-13 13:10:00,Target Field,MIN,TOR,MIN04,0.0,1
776,20230527,2023-03-13 13:10:00,Comerica Park,DET,CHA,DET05,0.0,1
777,20230527,2023-03-13 13:10:00,TMobile Park,SEA,PIT,TOR02,0.0,1
778,20230527,2023-03-13 15:10:00,Kauffman Stadium,KCA,WAS,KAN06,0.0,1
779,20230527,2023-03-13 15:10:00,American Family Field,MIL,SFN,MIL06,0.0,1
780,20230527,2023-03-13 16:05:00,Oriole Park at Camden Yards,BAL,TEX,SFO03,0.0,1
781,20230527,2023-03-13 16:10:00,Truist Park,ATL,PHI,STP01,0.0,1
782,20230527,2023-03-13 16:10:00,Tropicana Field,TBA,LAN,SEA03,0.0,1
783,20230527,2023-03-13 16:15:00,Chase Field,ARI,BOS,PHO01,0.0,1
784,20230527,2023-03-13 18:15:00,Wrigley Field,CHN,CIN,ATL03,0.0,1
785,20230527,2023-03-13 19:07:00,Angel Stadium,ANA,MIA,ANA01,0.0,1
786,20230527,2023-03-13 19:10:00,Coors Field,COL,NYN,DEN02,0.0,1
787,20230527,2023-03-13 19:15:00,Progressive Field,CLE,SLN,PIT08,0.0,1
788,20230528,2023-03-13 11:35:00,Tropicana Field,TBA,LAN,SEA03,0.0,1
789,20230528,2023-03-13 13:07:00,Oakland Coliseum,OAK,HOU,WAS11,0.0,1
790,20230528,2023-03-13 13:07:00,Angel Stadium,ANA,MIA,ANA01,0.0,1
791,20230528,2023-03-13 13:10:00,Target Field,MIN,TOR,MIN04,0.0,1
792,20230528,2023-03-13 13:10:00,Coors Field,COL,NYN,DEN02,0.0,1
793,20230528,2023-03-13 13:10:00,Chase Field,ARI,BOS,PHO01,0.0,1
794,20230528,2023-03-13 13:10:00,Kauffman Stadium,KCA,WAS,KAN06,0.0,1
795,20230528,2023-03-13 13:10:00,American Family Field,MIL,SFN,MIL06,0.0,1
796,20230528,2023-03-13 13:10:00,TMobile Park,SEA,PIT,TOR02,0.0,1
797,20230528,2023-03-13 13:20:00,Wrigley Field,CHN,CIN,ATL03,0.0,1
798,20230528,2023-03-13 13:35:00,Yankee Stadium,NYA,SDN,CHI11,0.0,1
799,20230528,2023-03-13 13:35:00,Oriole Park at Camden Yards,BAL,TEX,SFO03,0.0,1
800,20230528,2023-03-13 13:40:00,Comerica Park,DET,CHA,DET05,0.0,1
801,20230528,2023-03-13 13:40:00,Progressive Field,CLE,SLN,PIT08,0.0,1
802,20230528,2023-03-13 19:08:00,Truist Park,ATL,PHI,STP01,0.0,1
803,20230529,2023-03-13 13:05:00,Oriole Park at Camden Yards,BAL,CLE,SFO03,0.0,1
804,20230529,2023-03-13 13:10:00,Chase Field,ARI,COL,PHO01,0.0,1
805,20230529,2023-03-13 13:10:00,Comerica Park,DET,TEX,DET05,0.0,1
806,20230529,2023-03-13 13:15:00,Busch Stadium,SLN,KCA,STL09,0.0,1
807,20230529,2023-03-13 13:20:00,Wrigley Field,CHN,TBA,ATL03,0.0,1
808,20230529,2023-03-13 14:05:00,Oracle Park,SFN,PIT,OAK01,0.0,1
809,20230529,2023-03-13 15:10:00,Minute Maid Park,HOU,MIN,LON01,0.0,1
810,20230529,2023-03-13 17:07:00,Oakland Coliseum,OAK,ATL,WAS11,0.0,1
811,20230529,2023-03-13 18:10:00,Dodger Stadium,LAN,WAS,LOS03,0.0,1
812,20230529,2023-03-13 18:40:00,TMobile Park,SEA,NYA,TOR02,0.0,1
813,20230529,2023-03-13 19:10:00,Guaranteed Rate Field,CHA,ANA,CHI12,0.0,1
814,20230530,2023-03-13 18:40:00,Oakland Coliseum,OAK,ATL,WAS11,0.0,1
815,20230530,2023-03-13 18:40:00,Chase Field,ARI,COL,PHO01,0.0,1
816,20230530,2023-03-13 18:40:00,loanDepot park,MIA,SDN,NYC16,0.0,1
817,20230530,2023-03-13 18:40:00,Comerica Park,DET,TEX,DET05,0.0,1
818,20230530,2023-03-13 18:40:00,TMobile Park,SEA,NYA,TOR02,0.0,1
819,20230530,2023-03-13 18:45:00,Busch Stadium,SLN,KCA,STL09,0.0,1
820,20230530,2023-03-13 18:45:00,Oracle Park,SFN,PIT,OAK01,0.0,1
821,20230530,2023-03-13 19:05:00,Oriole Park at Camden Yards,BAL,CLE,SFO03,0.0,1
822,20230530,2023-03-13 19:05:00,Wrigley Field,CHN,TBA,ATL03,0.0,1
823,20230530,2023-03-13 19:07:00,Rogers Centre,TOR,MIL,CLE08,0.0,1
824,20230530,2023-03-13 19:10:00,Guaranteed Rate Field,CHA,ANA,CHI12,0.0,1
825,20230530,2023-03-13 19:10:00,Fenway Park,BOS,CIN,BOS07,0.0,1
826,20230530,2023-03-13 19:10:00,Dodger Stadium,LAN,WAS,LOS03,0.0,1
827,20230530,2023-03-13 19:10:00,Citi Field,NYN,PHI,NYC20,0.0,1
828,20230530,2023-03-13 19:10:00,Minute Maid Park,HOU,MIN,LON01,0.0,1
829,20230531,2023-03-13 12:37:00,Oakland Coliseum,OAK,ATL,WAS11,0.0,1
830,20230531,2023-03-13 12:45:00,Oracle Park,SFN,PIT,OAK01,0.0,1
831,20230531,2023-03-13 13:10:00,Guaranteed Rate Field,CHA,ANA,CHI12,0.0,1
832,20230531,2023-03-13 13:10:00,Dodger Stadium,LAN,WAS,LOS03,0.0,1
833,20230531,2023-03-13 13:10:00,Comerica Park,DET,TEX,DET05,0.0,1
834,20230531,2023-03-13 13:20:00,Wrigley Field,CHN,TBA,ATL03,0.0,1
835,20230531,2023-03-13 15:05:00,Oriole Park at Camden Yards,BAL,CLE,SFO03,0.0,1
836,20230531,2023-03-13 18:40:00,Chase Field,ARI,COL,PHO01,0.0,1
837,20230531,2023-03-13 18:40:00,loanDepot park,MIA,SDN,NYC16,0.0,1
838,20230531,2023-03-13 18:40:00,TMobile Park,SEA,NYA,TOR02,0.0,1
839,20230531,2023-03-13 19:07:00,Rogers Centre,TOR,MIL,CLE08,0.0,1
840,20230531,2023-03-13 19:10:00,Fenway Park,BOS,CIN,BOS07,0.0,1
841,20230531,2023-03-13 19:10:00,Citi Field,NYN,PHI,NYC20,0.0,1
842,20230531,2023-03-13 19:10:00,Minute Maid Park,HOU,MIN,LON01,0.0,1
843,20230601,2023-03-13 12:40:00,Chase Field,ARI,COL,PHO01,0.0,1
844,20230601,2023-03-13 13:07:00,Rogers Centre,TOR,MIL,CLE08,0.0,1
845,20230601,2023-03-13 13:10:00,Citi Field,NYN,PHI,NYC20,0.0,1
846,20230601,2023-03-13 13:10:00,loanDepot park,MIA,SDN,NYC16,0.0,1
847,20230601,2023-03-13 18:40:00,Target Field,MIN,CLE,MIN04,0.0,1
848,20230601,2023-03-13 19:10:00,Fenway Park,BOS,CIN,BOS07,0.0,1
849,20230601,2023-03-13 19:10:00,Minute Maid Park,HOU,ANA,LON01,0.0,1
850,20230602,2023-03-13 17:10:00,Great American Ball Park,CIN,MIL,CIN09,0.0,1
851,20230602,2023-03-13 18:40:00,Chase Field,ARI,ATL,PHO01,0.0,1
852,20230602,2023-03-13 18:40:00,Petco Park,SDN,CHN,SAN02,0.0,1
853,20230602,2023-03-13 18:40:00,loanDepot park,MIA,OAK,NYC16,0.0,1
854,20230602,2023-03-13 19:05:00,Globe Life Field,TEX,SEA,ARL02,0.0,1
855,20230602,2023-03-13 19:05:00,PNC Park,PIT,SLN,BAL12,0.0,1
856,20230602,2023-03-13 19:05:00,Nationals Park,WAS,PHI,WIL02,0.0,1
857,20230602,2023-03-13 19:10:00,Guaranteed Rate Field,CHA,DET,CHI12,0.0,1
858,20230602,2023-03-13 19:10:00,Target Field,MIN,CLE,MIN04,0.0,1
859,20230602,2023-03-13 19:10:00,Fenway Park,BOS,TBA,BOS07,0.0,1
860,20230602,2023-03-13 19:10:00,Dodger Stadium,LAN,NYA,LOS03,0.0,1
861,20230602,2023-03-13 19:10:00,Citi Field,NYN,TOR,NYC20,0.0,1
862,20230602,2023-03-13 19:10:00,Kauffman Stadium,KCA,COL,KAN06,0.0,1
863,20230602,2023-03-13 19:10:00,Minute Maid Park,HOU,ANA,LON01,0.0,1
864,20230602,2023-03-13 19:15:00,Oracle Park,SFN,BAL,OAK01,0.0,1
865,20230603,2023-03-13 13:10:00,Guaranteed Rate Field,CHA,DET,CHI12,0.0,1
866,20230603,2023-03-13 13:10:00,Fenway Park,BOS,TBA,BOS07,1.0,2
867,20230603,2023-03-13 15:05:00,Globe Life Field,TEX,SEA,ARL02,0.0,1
868,20230603,2023-03-13 15:10:00,Kauffman Stadium,KCA,COL,KAN06,0.0,1
869,20230603,2023-03-13 15:10:00,Minute Maid Park,HOU,ANA,LON01,0.0,1
870,20230603,2023-03-13 16:05:00,PNC Park,PIT,SLN,BAL12,0.0,1
871,20230603,2023-03-13 16:05:00,Nationals Park,WAS,PHI,WIL02,0.0,1
872,20230603,2023-03-13 16:10:00,Great American Ball Park,CIN,MIL,CIN09,0.0,1
873,20230603,2023-03-13 16:10:00,Citi Field,NYN,TOR,NYC20,0.0,1
874,20230603,2023-03-13 16:10:00,loanDepot park,MIA,OAK,NYC16,0.0,1
875,20230603,2023-03-13 16:15:00,Dodger Stadium,LAN,NYA,LOS03,0.0,1
876,20230603,2023-03-13 18:10:00,Fenway Park,BOS,TBA,BOS07,2.0,2
877,20230603,2023-03-13 18:15:00,Target Field,MIN,CLE,MIN04,0.0,1
878,20230603,2023-03-13 19:05:00,Oracle Park,SFN,BAL,OAK01,0.0,1
879,20230603,2023-03-13 19:10:00,Chase Field,ARI,ATL,PHO01,0.0,1
880,20230603,2023-03-13 19:10:00,Petco Park,SDN,CHN,SAN02,0.0,1
881,20230604,2023-03-13 11:35:00,PNC Park,PIT,SLN,BAL12,0.0,1
882,20230604,2023-03-13 13:05:00,Oracle Park,SFN,BAL,OAK01,0.0,1
883,20230604,2023-03-13 13:10:00,Guaranteed Rate Field,CHA,DET,CHI12,0.0,1
884,20230604,2023-03-13 13:10:00,Target Field,MIN,CLE,MIN04,0.0,1
885,20230604,2023-03-13 13:10:00,Chase Field,ARI,ATL,PHO01,0.0,1
886,20230604,2023-03-13 13:10:00,Petco Park,SDN,CHN,SAN02,0.0,1
887,20230604,2023-03-13 13:10:00,Kauffman Stadium,KCA,COL,KAN06,0.0,1
888,20230604,2023-03-13 13:10:00,Minute Maid Park,HOU,ANA,LON01,0.0,1
889,20230604,2023-03-13 13:35:00,Globe Life Field,TEX,SEA,ARL02,0.0,1
890,20230604,2023-03-13 13:35:00,Fenway Park,BOS,TBA,BOS07,0.0,1
891,20230604,2023-03-13 13:35:00,Nationals Park,WAS,PHI,WIL02,0.0,1
892,20230604,2023-03-13 13:40:00,Great American Ball Park,CIN,MIL,CIN09,0.0,1
893,20230604,2023-03-13 13:40:00,Citi Field,NYN,TOR,NYC20,0.0,1
894,20230604,2023-03-13 13:40:00,loanDepot park,MIA,OAK,NYC16,0.0,1
895,20230604,2023-03-13 16:08:00,Dodger Stadium,LAN,NYA,LOS03,0.0,1
896,20230605,2023-03-13 18:40:00,Citizens Bank Park,PHI,DET,PHI13,0.0,1
897,20230605,2023-03-13 18:40:00,Petco Park,SDN,CHN,SAN02,0.0,1
898,20230605,2023-03-13 18:40:00,loanDepot park,MIA,KCA,NYC16,0.0,1
899,20230605,2023-03-13 19:05:00,Globe Life Field,TEX,SLN,ARL02,0.0,1
900,20230605,2023-03-13 19:05:00,PNC Park,PIT,OAK,BAL12,0.0,1
901,20230605,2023-03-13 19:07:00,Rogers Centre,TOR,HOU,CLE08,0.0,1
902,20230605,2023-03-13 19:10:00,Great American Ball Park,CIN,MIL,CIN09,0.0,1
903,20230606,2023-03-13 18:38:00,Angel Stadium,ANA,CHN,ANA01,0.0,1
904,20230606,2023-03-13 18:40:00,Coors Field,COL,SFN,DEN02,0.0,1
905,20230606,2023-03-13 18:40:00,Citizens Bank Park,PHI,DET,PHI13,0.0,1
906,20230606,2023-03-13 18:40:00,Petco Park,SDN,SEA,SAN02,0.0,1
907,20230606,2023-03-13 18:40:00,loanDepot park,MIA,KCA,NYC16,0.0,1
908,20230606,2023-03-13 18:40:00,American Family Field,MIL,BAL,MIL06,0.0,1
909,20230606,2023-03-13 18:40:00,Tropicana Field,TBA,MIN,SEA03,0.0,1
910,20230606,2023-03-13 19:05:00,Yankee Stadium,NYA,CHA,CHI11,0.0,1
911,20230606,2023-03-13 19:05:00,Globe Life Field,TEX,SLN,ARL02,0.0,1
912,20230606,2023-03-13 19:05:00,PNC Park,PIT,OAK,BAL12,0.0,1
913,20230606,2023-03-13 19:05:00,Nationals Park,WAS,ARI,WIL02,0.0,1
914,20230606,2023-03-13 19:07:00,Rogers Centre,TOR,HOU,CLE08,0.0,1
915,20230606,2023-03-13 19:10:00,Great American Ball Park,CIN,LAN,CIN09,0.0,1
916,20230606,2023-03-13 19:10:00,Progressive Field,CLE,BOS,PIT08,0.0,1
917,20230606,2023-03-13 19:20:00,Truist Park,ATL,NYN,STP01,0.0,1
918,20230607,2023-03-13 12:35:00,PNC Park,PIT,OAK,BAL12,0.0,1
919,20230607,2023-03-13 13:10:00,Petco Park,SDN,SEA,SAN02,0.0,1
